id,caused_delay_time,replication,scenario,number_of_vehicles
3215,15005.933125790407,8,8,1003.0
600,9637.15823742192,8,8,647.0
1668,11854.86873817232,8,8,5515.0
2639,2853.618994839875,8,8,1325.0
2865,743.1745142182932,8,8,350.0
2013,47620.48584824805,8,8,3161.0
37,481458.2921147557,8,8,7118.0
304,30395.94531704698,8,8,2022.0
2651,2865.3031975919243,8,8,1324.0
2271,82938.40851185602,8,8,5508.0
2784,80190.3273115474,8,8,2110.0
2117,215812.13177968573,8,8,3200.0
1576,11963.566217890824,8,8,5557.0
602,43856.702078410905,8,8,645.0
2889,768.4288794174763,8,8,350.0
2663,2851.384718063691,8,8,1322.0
2023,117999.0215207255,8,8,3154.0
314,136470.53316120835,8,8,2012.0
2402,3500.316388688697,8,8,1626.0
2948,1744.9207732991385,8,8,819.0
2275,11815.51499351561,8,8,5499.0
2420,24410.1004344072,8,8,1625.0
2950,1781.7963389079862,8,8,818.0
2901,5270.193194646957,8,8,350.0
2788,79007.22959271609,8,8,2098.0
226,14526.991034875831,8,8,6756.0
2307,82517.9601875238,8,8,5494.0
2958,1771.3149548077404,8,8,818.0
230,14509.846016542951,8,8,6756.0
2984,55084.08352541626,8,8,814.0
2426,24460.665351496427,8,8,1622.0
2903,23459.162201861127,8,8,350.0
1390,81547.9043451602,8,8,2146.0
2317,11864.715051087207,8,8,5480.0
2035,47131.58128697447,8,8,3140.0
2432,109423.74302977884,8,8,1618.0
1719,15193.421675947298,8,8,230.0
2798,141521.85975868584,8,8,2089.0
2131,6785.183978236672,8,8,3163.0
39,474408.46414861287,8,8,7052.0
1519,46293.884942956465,8,8,1241.0
2147,213093.32704530793,8,8,3161.0
2077,212009.90001616447,8,8,3128.0
328,29890.71170415486,8,8,1996.0
1428,4570.07680835093,8,8,2128.0
606,9481.27196140699,8,8,640.0
1430,4589.9579421636445,8,8,2128.0
344,29909.340836160987,8,8,1991.0
3016,54187.20132208762,8,8,801.0
624,9669.639205214164,8,8,639.0
1721,490.06523011102803,8,8,229.0
1535,2674.1169642392147,8,8,1235.0
364,4244.502381088079,8,8,1986.0
368,30029.207176954642,8,8,1986.0
1537,2649.3313861552765,8,8,1235.0
1547,83933.32526356787,8,8,1235.0
2149,6714.393086937321,8,8,3121.0
370,4289.250996616601,8,8,1982.0
1783,3416.276784894201,8,8,229.0
2434,107250.85605920503,8,8,1607.0
656,23929.836045514647,8,8,637.0
384,74003.4210227534,8,8,1980.0
2083,6614.794361436008,8,8,3085.0
1789,15375.492235323916,8,8,229.0
2183,6643.609076415006,8,8,3107.0
77,260624.5093737208,8,8,6973.0
2802,4453.204933457458,8,8,2069.0
2109,6608.566787297331,8,8,3082.0
2111,114529.70755326233,8,8,3081.0
3030,29876.260592920804,8,8,795.0
388,29801.906776746397,8,8,1969.0
2458,23641.650266018132,8,8,1591.0
2462,23820.60353969746,8,8,1588.0
732,9444.392662108685,8,8,632.0
442,4227.441392868074,8,8,1959.0
3046,1693.6319503323116,8,8,791.0
2480,107316.39130270093,8,8,1582.0
734,9396.984625713072,8,8,630.0
1797,15218.385943463441,8,8,227.0
470,29478.11696222609,8,8,1952.0
740,1352.5465930484513,8,8,628.0
770,1355.168076849544,8,8,627.0
776,23678.105592133557,8,8,627.0
786,42719.808235261065,8,8,624.0
1809,15337.098757605794,8,8,226.0
2490,3365.6016035253074,8,8,1568.0
2568,104789.52370112849,8,8,1562.0
1811,467.988698540926,8,8,221.0
1827,14999.406615507789,8,8,221.0
796,9243.959508749247,8,8,617.0
824,9221.72851496687,8,8,615.0
828,41571.31269548815,8,8,613.0
1831,473.45765374026803,8,8,220.0
1833,474.73178033125976,8,8,220.0
1847,478.3577738144236,8,8,220.0
1859,476.028415435204,8,8,220.0
844,9067.931313909825,8,8,608.0
866,23145.32931578249,8,8,608.0
876,9124.527339009055,8,8,607.0
880,22940.626667170814,8,8,604.0
902,8989.324457486855,8,8,602.0
904,40282.82551825041,8,8,599.0
906,1279.6211272760436,8,8,593.0
938,39945.427575885136,8,8,591.0
940,1256.2259175771171,8,8,587.0
946,8701.865037972544,8,8,587.0
950,1263.6270746338973,8,8,587.0
978,21957.548203571587,8,8,586.0
982,22174.426972166755,8,8,582.0
984,1247.0429471019045,8,8,577.0
986,8590.555180089763,8,8,577.0
988,1240.8225747786964,8,8,574.0
990,21729.915697376553,8,8,574.0
998,8503.339191811598,8,8,569.0
1014,8494.013694999025,8,8,566.0
1020,21302.972982563362,8,8,563.0
1030,8304.546659937432,8,8,558.0
1088,8385.481495057553,8,8,557.0
1092,8388.209606490442,8,8,554.0
1098,20912.9625728951,8,8,553.0
1106,8104.824473098138,8,8,550.0
1154,37755.82869513622,8,8,547.0
1186,1180.7441315613287,8,8,543.0
1194,36844.29104706792,8,8,543.0
1232,1158.4682904991312,8,8,536.0
1244,35925.255995561376,8,8,535.0
124,14885.520420160447,3,8,6884.0
2187,11809.690817352825,3,8,5475.0
2686,92131.94133879371,3,8,1375.0
2587,2948.26412740145,3,8,1374.0
2197,11742.679376465123,3,8,5473.0
3276,3538.2795511332215,3,8,1648.0
244,4394.0604800045985,3,8,2038.0
2722,4603.852641659316,3,8,2134.0
2125,121189.90984842826,3,8,3235.0
25,15459.092294883376,3,8,7193.0
3077,2248.63992367166,3,8,1037.0
1917,6914.242241010475,3,8,3208.0
2726,32023.965355841887,3,8,2131.0
497,47485.99759987096,3,8,3157.0
2219,82119.44876061223,3,8,5470.0
2593,2979.784082877139,3,8,1374.0
2712,5076.364948162069,3,8,2364.0
3302,3555.459439984811,3,8,1647.0
1929,6905.434528466168,3,8,3205.0
3308,61684.3548949222,3,8,1647.0
1320,32614.017551027733,3,8,2160.0
3093,2227.5464702398826,3,8,1037.0
2611,2951.307949369819,3,8,1372.0
134,14761.09623406036,3,8,6868.0
1491,2840.9002193895017,3,8,1310.0
564,10212.702923525512,3,8,688.0
49,107652.64394473472,3,8,7179.0
2926,56242.43750197118,3,8,826.0
2388,104668.65806894691,3,8,1558.0
2825,29726.966670308506,3,8,440.0
140,462818.3511376796,3,8,6863.0
1622,11945.883892322445,3,8,5560.0
3117,2212.5137573804427,3,8,1034.0
1495,2813.7430450806783,3,8,1309.0
2245,81722.4726211678,3,8,5457.0
2742,31809.482742085227,3,8,2125.0
2635,20456.00115168349,3,8,1370.0
3125,2237.6148736339774,3,8,1034.0
63,481798.32027495955,3,8,7161.0
533,6745.135780583369,3,8,3146.0
1640,11987.387556359155,3,8,5551.0
588,1477.3077423408415,3,8,688.0
3133,2224.5415651930666,3,8,1034.0
596,25845.709343441278,3,8,686.0
2255,81704.21795674882,3,8,5447.0
3153,2220.792682389352,3,8,1033.0
296,76555.84513390424,3,8,2026.0
1654,11974.453054840953,3,8,5543.0
1334,4622.924083441183,3,8,2153.0
3169,15541.70275474984,3,8,1032.0
2137,120441.27296817336,3,8,3212.0
1338,4625.348964686061,3,8,2153.0
2047,47923.069463822656,3,8,3189.0
1527,2804.5776418460773,3,8,1300.0
2659,20540.33877725307,3,8,1368.0
1529,2785.9841142567175,3,8,1299.0
1531,2791.9262259511993,3,8,1297.0
1366,4632.24088060578,3,8,2149.0
2297,81530.28378118612,3,8,5432.0
1535,2809.917555005567,3,8,1297.0
2051,47829.09761873214,3,8,3183.0
3181,69238.94009471966,3,8,1027.0
602,46226.16192979234,3,8,681.0
2679,93051.0969740069,3,8,1367.0
1398,145712.55667026585,3,8,2146.0
320,135904.12452531737,3,8,2016.0
69,106119.68761370098,3,8,7088.0
2313,11681.97179791083,3,8,5422.0
2149,6907.31549105768,3,8,3194.0
2315,11765.418513610048,3,8,5419.0
162,14616.358701784533,3,8,6780.0
2416,23137.904818939045,3,8,1543.0
2936,55195.5467852026,3,8,817.0
2319,11683.938071515804,3,8,5416.0
172,14574.554565944087,3,8,6778.0
73,105898.32588152763,3,8,7074.0
2420,22884.017220826438,3,8,1542.0
2873,16253.98479844976,3,8,433.0
79,15185.41733526458,3,8,7059.0
206,14540.78019060676,3,8,6758.0
222,455844.47696107224,3,8,6751.0
87,15188.214790890745,3,8,7047.0
2456,23060.3232359489,3,8,1538.0
91,15149.733039436245,3,8,7040.0
3183,2210.713906707421,3,8,1022.0
3207,2185.1983402481264,3,8,1020.0
2488,23174.817985378846,3,8,1536.0
1757,15292.0321910024,3,8,232.0
3215,15238.3619106711,3,8,1019.0
2954,54282.61927340973,3,8,806.0
604,10082.654147696298,3,8,675.0
362,133828.29548419354,3,8,1992.0
1430,4581.203905514343,3,8,2114.0
2897,922.4040911733294,3,8,431.0
2508,23123.559364086937,3,8,1534.0
115,472666.54623390664,3,8,7005.0
610,1436.6516825147542,3,8,674.0
3249,68601.70386957272,3,8,1018.0
618,1450.753929085618,3,8,673.0
2514,23187.68269042194,3,8,1532.0
640,10021.866334868071,3,8,672.0
230,14331.088747098609,3,8,6688.0
1466,4513.764587483204,3,8,2105.0
238,14358.36886918419,3,8,6682.0
2520,102856.1721827973,3,8,1529.0
1763,15663.50569207345,3,8,230.0
662,1449.0114430864226,3,8,669.0
376,75133.21912514989,3,8,1973.0
696,1425.814989951225,3,8,667.0
702,25937.645728986638,3,8,667.0
2978,1726.1697502205936,3,8,800.0
378,4233.138728530766,3,8,1961.0
2982,1742.007600723895,3,8,800.0
2988,1729.4486385135908,3,8,800.0
119,14922.919218460307,3,8,6933.0
2540,22636.693671987105,3,8,1510.0
3018,1709.0755161874847,3,8,799.0
436,29452.729434519566,3,8,1955.0
708,9947.020918445023,3,8,666.0
1789,15437.245175719367,3,8,226.0
3032,1723.461797652535,3,8,799.0
3034,1723.5333490723428,3,8,799.0
2568,102415.61915362992,3,8,1506.0
3036,1717.1210185907928,3,8,799.0
446,29440.960021023617,3,8,1950.0
734,10095.907293425695,3,8,665.0
3056,1735.7555370008608,3,8,798.0
3058,53832.95297353172,3,8,798.0
744,1414.058638173915,3,8,660.0
758,9879.475955947786,3,8,660.0
474,4188.784854936568,3,8,1940.0
782,44701.36551113198,3,8,658.0
1793,482.094205595385,3,8,224.0
1803,15304.322319226456,3,8,223.0
3060,1723.9799673614125,3,8,793.0
3062,1721.9622357112264,3,8,793.0
790,24821.64014583639,3,8,651.0
794,9765.117594540996,3,8,650.0
1843,472.028635053269,3,8,222.0
1855,15174.404416102105,3,8,222.0
798,24736.58094449514,3,8,650.0
802,1377.3004657561264,3,8,649.0
812,9766.520520648475,3,8,649.0
1859,474.4415208741701,3,8,220.0
822,9735.402573885618,3,8,648.0
1889,14579.50142290446,3,8,219.0
838,9572.01109473243,3,8,645.0
844,9574.492594256842,3,8,643.0
854,23644.478227918084,3,8,640.0
858,9449.775663912376,3,8,637.0
864,43056.77261800918,3,8,635.0
904,42532.64804408744,3,8,629.0
938,42132.82928456531,3,8,620.0
946,9064.363976072887,3,8,614.0
962,23056.646618670908,3,8,612.0
982,22764.663831691596,3,8,608.0
986,8958.186918983685,3,8,600.0
988,1304.8937202893674,3,8,600.0
1004,1294.132783499204,3,8,600.0
1014,8891.159927615678,3,8,599.0
1076,22808.156933196355,3,8,598.0
1080,40250.09884590438,3,8,596.0
1102,40143.06064389049,3,8,590.0
1114,21375.795395652098,3,8,579.0
1116,38591.37375129974,3,8,577.0
1124,8542.282224152774,3,8,573.0
1130,8510.793764023478,3,8,572.0
1138,1212.107415978138,3,8,568.0
1184,20625.215295394948,3,8,567.0
1206,37782.435290883455,3,8,562.0
1224,8298.29724090673,3,8,559.0
1250,38126.227438367656,3,8,559.0
1268,1194.648924298668,3,8,555.0
1290,1198.268457370559,3,8,553.0
11,108002.21091798606,5,8,7198.0
3073,2279.2771928394773,5,8,1066.0
2720,4762.95849406263,5,8,2197.0
1566,11915.02689533995,5,8,5526.0
2587,2907.668665721721,5,8,1347.0
2696,159755.0795375755,5,8,2371.0
1673,3754.9524841028433,5,8,246.0
3274,106534.03641592085,5,8,1598.0
126,14808.957193397826,5,8,6857.0
560,1398.4293749092628,5,8,647.0
1477,2731.4518298493044,5,8,1256.0
1590,11783.39418328291,5,8,5480.0
2225,81760.02766656064,5,8,5456.0
2131,6944.549448642323,5,8,3221.0
3089,71123.73745997979,5,8,1065.0
2597,2905.466738729217,5,8,1344.0
128,14738.535656421176,5,8,6851.0
2338,23932.406738279296,5,8,1591.0
1481,85279.76925914969,5,8,1255.0
574,9686.97803954964,5,8,646.0
15,107813.8584559191,5,8,7183.0
2147,217071.33585821046,5,8,3216.0
531,6875.286596639528,5,8,3183.0
2233,81832.22862206331,5,8,5445.0
1614,11795.93377692662,5,8,5469.0
2619,2878.492231120669,5,8,1342.0
539,120042.57423729784,5,8,3181.0
1626,11758.264309153497,5,8,5465.0
2764,32579.536566070845,5,8,2191.0
1955,122766.82332019965,5,8,3242.0
2926,52684.189247756396,5,8,775.0
2354,3437.132141921378,5,8,1583.0
582,24334.683255693857,5,8,646.0
1330,4629.621166220876,5,8,2157.0
154,102414.64527470642,5,8,6830.0
2360,60416.636166829885,5,8,1581.0
2641,90438.26320192353,5,8,1340.0
288,4307.488200241329,5,8,1996.0
2271,81544.2362018754,5,8,5433.0
294,29620.818856695787,5,8,1995.0
1338,4675.003498342261,5,8,2156.0
1658,11761.744140356723,5,8,5452.0
1751,534.5862514465775,5,8,245.0
57,15392.096473275447,5,8,7150.0
1356,80953.65294126543,5,8,2151.0
2778,4696.240318971696,5,8,2183.0
2843,906.0136687800833,5,8,423.0
1975,48359.378394663945,5,8,3225.0
67,268110.0114035017,5,8,7145.0
614,1375.442522633142,5,8,641.0
310,29926.90114143219,5,8,1986.0
178,14686.592979976655,5,8,6807.0
2297,81394.59328050102,5,8,5415.0
180,14706.570539480439,5,8,6806.0
620,9492.285573547748,5,8,640.0
3310,3397.767170472999,5,8,1582.0
1791,525.5642929276877,5,8,243.0
186,14623.25285088604,5,8,6802.0
2380,106266.30908022492,5,8,1571.0
2808,81348.6261705453,5,8,2177.0
1813,16439.660771197774,5,8,243.0
2879,907.1559470214648,5,8,422.0
320,134569.18573127335,5,8,1980.0
1977,48323.124863525605,5,8,3219.0
2885,908.7705988264314,5,8,422.0
2165,6819.353209229431,5,8,3185.0
200,14637.736227122849,5,8,6793.0
2712,5087.693102702564,5,8,2349.0
628,43955.98206970548,5,8,639.0
2173,6860.715998661746,5,8,3181.0
75,15334.329354340756,5,8,7105.0
1489,83506.41390106165,5,8,1242.0
2816,4696.4375782766165,5,8,2162.0
3093,2257.9248857517027,5,8,1058.0
1384,78693.10788398236,5,8,2135.0
1991,6914.642582111845,5,8,3208.0
2645,19826.728059537512,5,8,1325.0
2938,1634.4730048628267,5,8,765.0
1993,217120.91926080655,5,8,3206.0
240,457832.17601755704,5,8,6772.0
3109,2280.4730499193533,5,8,1056.0
2992,1615.576799416702,5,8,762.0
3159,70269.84535904646,5,8,1054.0
2663,2877.7773474460923,5,8,1324.0
101,476412.7682055021,5,8,7072.0
3020,1615.703078121889,5,8,760.0
334,29328.351538116865,5,8,1957.0
2386,58605.67406455899,5,8,1550.0
1817,9152.277783690795,5,8,239.0
346,4188.975025448334,5,8,1952.0
1995,120192.67120865492,5,8,3178.0
368,29205.719505432808,5,8,1952.0
1438,31545.73115903333,5,8,2110.0
658,1377.6999033913112,5,8,636.0
3066,28400.55086218819,5,8,757.0
376,73196.3543681566,5,8,1948.0
666,1368.781446165676,5,8,636.0
2404,23040.65213287007,5,8,1540.0
103,15069.36947831965,5,8,7003.0
678,42751.30978351769,5,8,635.0
2408,3310.471054387106,5,8,1536.0
2412,105162.72748722514,5,8,1535.0
3183,2236.9617222254988,5,8,1043.0
1835,16413.6093356858,5,8,238.0
3197,69965.80553350819,5,8,1043.0
1527,2649.303613431059,5,8,1228.0
380,73434.67271971739,5,8,1941.0
2005,212987.6247475137,5,8,3158.0
1545,2623.6097589130954,5,8,1226.0
1559,2636.0709368008534,5,8,1223.0
694,1332.7334910541401,5,8,626.0
3205,2221.343522633891,5,8,1035.0
3207,2234.945699928304,5,8,1035.0
404,72206.12481622165,5,8,1928.0
3209,2236.7592703534146,5,8,1035.0
3215,15608.999863057634,5,8,1035.0
734,9393.401771688666,5,8,625.0
2015,46860.84101500219,5,8,3135.0
2436,57268.11094733493,5,8,1521.0
1863,508.9253357912404,5,8,236.0
1867,497.18811406354405,5,8,236.0
3233,37644.962115121125,5,8,1033.0
406,129642.24815225673,5,8,1917.0
2033,116798.05435441792,5,8,3132.0
1873,510.7670187021339,5,8,236.0
1881,511.30244933051006,5,8,236.0
1885,16188.043969800912,5,8,236.0
790,23714.533414578676,5,8,625.0
2452,22594.989537431506,5,8,1515.0
2087,46782.361070301165,5,8,3116.0
2456,22622.929128740423,5,8,1512.0
2089,6678.570531324944,5,8,3108.0
2099,46427.14055691257,5,8,3105.0
794,9249.561359807773,5,8,620.0
2480,102105.7983242112,5,8,1510.0
448,28136.915588416476,5,8,1885.0
2111,116214.21138704935,5,8,3095.0
796,9241.965296245477,5,8,618.0
798,23513.457295453438,5,8,616.0
844,9294.422896725295,5,8,616.0
2514,22371.001014300116,5,8,1493.0
864,41284.55878690078,5,8,614.0
2530,3216.5323498907433,5,8,1491.0
2540,22330.240492406658,5,8,1490.0
2542,3196.6153276583727,5,8,1486.0
2550,22390.938190081382,5,8,1486.0
2556,3195.002461018511,5,8,1485.0
2566,3187.3901962286677,5,8,1485.0
868,22370.843014657472,5,8,608.0
880,22673.837200813676,5,8,607.0
888,23116.571661371654,5,8,604.0
902,9088.280113174227,5,8,601.0
904,40020.94368056361,5,8,598.0
916,1272.440924571333,5,8,593.0
928,22328.054415913142,5,8,593.0
944,8840.569406416118,5,8,591.0
946,8909.706981500853,5,8,588.0
952,39693.10243842388,5,8,587.0
962,21772.72819127097,5,8,579.0
964,8528.060400720027,5,8,572.0
986,8543.625325337283,5,8,571.0
988,1227.4047693665727,5,8,571.0
1006,1236.9782825269428,5,8,570.0
1016,8575.957487120797,5,8,570.0
1046,21518.57249825351,5,8,570.0
1058,21173.0041344626,5,8,567.0
1076,21135.74671107837,5,8,563.0
1078,37983.83056672789,5,8,560.0
1084,1185.981093960058,5,8,553.0
1092,8395.462254198552,5,8,553.0
1104,37257.08537702712,5,8,551.0
1110,1185.3129574910804,5,8,548.0
1114,20363.389936537067,5,8,547.0
1120,37067.78050997343,5,8,542.0
1140,7838.707124464956,5,8,530.0
1160,1148.643679166447,5,8,529.0
1184,19413.926310800296,5,8,529.0
1188,20006.896392375114,5,8,528.0
1192,35290.929523454506,5,8,524.0
1226,18904.93530098759,5,8,520.0
1238,1113.3782812002055,5,8,517.0
1244,35012.164113039886,5,8,516.0
1254,33904.086577122776,5,8,508.0
1272,1069.7438824766625,5,8,499.0
2912,1833.4729911691447,2,8,855.0
2205,82393.22049287245,2,8,5505.0
2688,3014.8867758825954,2,8,1393.0
1300,4719.080214292657,2,8,2185.0
2587,2925.118023669091,2,8,1359.0
2698,5206.321123126322,2,8,2425.0
2121,6967.804627599798,2,8,3238.0
2718,82766.3744700022,2,8,2216.0
1302,32657.50971779607,2,8,2184.0
1673,3735.2785031531644,2,8,248.0
495,6878.892470116548,2,8,3192.0
2127,120600.98792822576,2,8,3235.0
3270,63056.11341235622,2,8,1683.0
1481,86727.68716091072,2,8,1272.0
1580,11815.06697459073,2,8,5505.0
2926,57569.807650346156,2,8,853.0
1600,12036.982323884666,2,8,5583.0
499,47919.297698255315,2,8,3188.0
578,25113.440548255374,2,8,667.0
2603,2921.0731731082337,2,8,1357.0
1935,48323.46358392412,2,8,3231.0
1602,12024.01609066663,2,8,5581.0
49,107925.28377773079,2,8,7181.0
136,255345.2263390055,2,8,6857.0
2835,841.7648810461442,2,8,389.0
250,4273.463350099922,2,8,1981.0
2619,2917.0808515938197,2,8,1357.0
1310,4721.560459814419,2,8,2180.0
2305,81742.43747651509,2,8,5479.0
2623,2912.310329411621,2,8,1356.0
2350,23926.9025841647,2,8,1600.0
254,133486.96432899038,2,8,1979.0
1620,12027.796466183338,2,8,5572.0
1709,16991.31384555223,2,8,248.0
2722,4772.117252896701,2,8,2206.0
1947,6934.479915258289,2,8,3223.0
1320,32575.379604602243,2,8,2177.0
2883,26403.433024191734,2,8,389.0
140,460502.6925761092,2,8,6820.0
535,6843.220935097031,2,8,3176.0
2358,23942.62117659968,2,8,1593.0
606,9972.966771208736,2,8,660.0
1949,6951.196625533578,2,8,3221.0
3276,3602.6357866333874,2,8,1675.0
3085,40931.57876113707,2,8,1086.0
2740,82150.96455152187,2,8,2204.0
85,266837.3018407568,2,8,7152.0
2313,11780.064298147006,2,8,5469.0
2161,6932.7323127946365,2,8,3215.0
1977,48130.838863339355,2,8,3217.0
2679,90572.67425020218,2,8,1351.0
620,9796.094895742912,2,8,658.0
2380,108234.10941628588,2,8,1590.0
1324,4658.786532019436,2,8,2172.0
1985,120254.38654352605,2,8,3209.0
1328,4714.792461013856,2,8,2171.0
1483,84389.67823527362,2,8,1258.0
622,1430.501049571125,2,8,656.0
2928,56958.48409317548,2,8,846.0
95,15304.523436939371,2,8,7098.0
2762,32595.741496265935,2,8,2183.0
3087,2330.982378141859,2,8,1083.0
642,24757.44732631414,2,8,655.0
256,29322.14513456238,2,8,1961.0
3111,2320.3137843260397,2,8,1080.0
1396,4618.963756599623,2,8,2163.0
1995,119401.41227132271,2,8,3194.0
3135,2317.4419779437917,2,8,1079.0
111,15301.771911609698,2,8,7075.0
264,29417.84557640158,2,8,1956.0
146,253617.82383980442,2,8,6757.0
660,1396.9967735203604,2,8,652.0
1719,17204.10835250885,2,8,248.0
2899,26263.312547911828,2,8,384.0
2782,147461.7279018834,2,8,2181.0
113,476866.5157596111,2,8,7070.0
1414,4643.3040131133375,2,8,2159.0
3163,39867.57932420706,2,8,1078.0
680,1387.9851482597937,2,8,650.0
1422,4679.976181663027,2,8,2159.0
688,43711.28125984036,2,8,650.0
296,73367.23276064519,2,8,1949.0
2041,47605.27602414762,2,8,3174.0
1448,4658.433575926147,2,8,2155.0
2388,106391.96917193994,2,8,1576.0
2047,47544.083356834504,2,8,3160.0
1460,4637.564581967934,2,8,2151.0
2956,31910.711214608145,2,8,838.0
312,29033.289999250163,2,8,1938.0
3191,71797.45187083528,2,8,1070.0
162,14462.167855390804,2,8,6709.0
2051,47499.37617996208,2,8,3150.0
186,14399.710579863207,2,8,6691.0
196,14365.401642020435,2,8,6685.0
338,4181.348881564362,2,8,1934.0
1757,16612.39931944244,2,8,245.0
2053,118762.34982717967,2,8,3143.0
340,4163.472343363369,2,8,1933.0
356,29069.971355348294,2,8,1930.0
210,14411.91823902134,2,8,6677.0
1535,2663.1273833213027,2,8,1238.0
2396,23439.465183854358,2,8,1564.0
220,99955.85274995686,2,8,6673.0
2905,816.0711789579241,2,8,378.0
372,28868.44013822438,2,8,1923.0
2057,6721.155439118378,2,8,3131.0
2059,6744.999349195285,2,8,3130.0
2061,6733.631540027052,2,8,3130.0
226,14282.490178599532,2,8,6655.0
2398,23277.031951160592,2,8,1561.0
2069,117212.5365748533,2,8,3126.0
2996,56282.691620751495,2,8,831.0
378,4119.658329593724,2,8,1918.0
380,72203.41837245272,2,8,1918.0
2420,23283.074202597734,2,8,1558.0
3201,71622.83102839919,2,8,1058.0
728,1399.7094542176962,2,8,644.0
734,9648.108748230916,2,8,643.0
2099,46601.039484812514,2,8,3104.0
2432,104198.31582841366,2,8,1556.0
1771,526.1901207348718,2,8,242.0
398,28755.607566191862,2,8,1910.0
736,23859.161811557013,2,8,641.0
1785,16490.87350042126,2,8,241.0
410,28610.714254446688,2,8,1909.0
2998,1777.455872423249,2,8,819.0
3209,2263.0640447573187,2,8,1050.0
3002,1751.6414687277893,2,8,818.0
3213,71764.72776533866,2,8,1050.0
3016,54943.45624141236,2,8,818.0
426,28513.369326068536,2,8,1902.0
430,4089.3745151475005,2,8,1896.0
